log_adj,smiles,group
0.261195989,CC1CC(C)C(=O)C(C1)C(O)CC1CC(=O)NC(=O)C1,training
0.568042015,P(Oc1ccccc1)(=O)(N[C@@H](Cc1ccccc1)C(OC(C)C)=O)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
1.004251443,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](O)[C@]4(CC3)C)CCC2=C1)C,training
0.501998907,O(CCc1cc2c(nc1)N(c1ncccc1N(C)C2=O)CC)c1ccc(cc1C)C(O)=O,training
1.024716118,Fc1ccc(cc1)-c1onc(c1)C(=O)N1C[C@@H](NC(=O)[C@@H]1CC(C)C)C1CCCC1,training
0.498688689,O(C)c1ccc(OC)cc1C(O)CN,training
0.617920397,s1nc(N2CCOCC2)c(OC[C@@H](O)CNC(C)(C)C)n1,training
0.40920188,O=C1N(Cc2ccccc2C#N)C(=NC(=C1)c1ccccc1)N1C[C@H](N)CCC1,training
0.858700666,OC(=O)\C=C\c1ccc(NC(=O)C2(NC(=O)c3cc4n(C)c(c(c4cc3)C3CCCCC3)-c3ncccc3)CCCCC2)cc1,training
1.172330616,COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O,training
0.264833337,Clc1ccc2c(C=CN(CCO)C2=O)c1NC(=O)Cc1cc(F)c(cc1)C(F)(F)F,training
0.399622768,FC1=C(Nc2ccc(cc2F)C#C)C(=C2N(CCC2)C1=O)C(=O)NOCCO,training
0.780053491,s1cccc1CN1[C@@H]2[C@@H](C3CCC2CC3)C(O)=C(C1=O)C=1Nc2c(S(=O)(=O)N=1)cc(NS(=O)(=O)C)cc2,training
1.94650562,n1nnn(Cc2ccccc2)c1C(N1CCCN(CC1)C1CCC1)c1cc2c(n(cc2)C)cc1,training
0.722014748,O(C(C)(C)C)C(=O)N[C@@H]1C[C@H](n2c3c4cc[nH]c4ncc3nc2)CC1,training
2.040394755,S(CCCn1c2CCCCc2c2cc(ccc12)-c1onc(n1)C)c1cc(F)cc(F)c1,training
2.575133058,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,training
1.043723602,P(Oc1ccccc1)(=O)(N[C@H](C(OCC)=O)C)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
1.28355706,s1c(cc(C(=O)N)c1Nc1nc(ccc1)C)-c1cc(ccc1)C(F)(F)F,training
0.238601821,COC(=O)C1=C(CS(=O)(=O)NC(=O)NC2=NC(OC)=CC(OC)=N2)C=CC=C1,training
1.883680891,Fc1cc(cc(F)c1)C1(Oc2c(N(CCCOC)C1=O)cc(cc2)-c1c(nc(nc1N)N)CC)CC,training
2.338607257,Fc1ccc(cc1C(F)(F)F)-c1noc(c1)CNC(=O)CCCc1nc2ncccc2cc1,training
2.082717552,CCCCCCOC1=CC=C(N)C=C1,training
-0.263682407,Clc1n(ncc1Nc1nc(NC)c(cn1)C(F)(F)F)[C@H]1CCN(C[C@@H]1F)C1COC1,training
1.331011146,O1C2=CC=CC=C2C2=C1C=CC=C2,training
1.074002139,O=C1NCCc2[nH]c(cc12)-c1cc(ncc1)-c1cc2c(nc1)cccc2,training
0.496520083,Clc1cc(CN2C[C@@H](N(S(=O)(=O)c3ccccc3)CC2)C)c(OCC(O)=O)cc1,training
0.70012015,S(=O)(=O)(NC(C)(C)C)c1cc(cnc1)C=1C=Cc2nc(nn2C=1)NC(=O)NCC(=O)N1CCCC1,training
1.134337149,C[Si](CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1,training
0.763982955,O(C(C)(C)C)C(=O)NC1CCC(n2nnc3c2c2cc[nH]c2nc3)CC1,training
2.397804475,o1cncc1-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCCC1)C,training
0.3385261,Fc1ccc(cc1)-c1n(nc(C(=O)Nc2nc(ccc2)C(F)(F)F)c1C)C,training
0.718291364,OC(=O)\C=C\c1ccc(NC(=O)C2(NC(=O)c3cc4n(C)c(c(c4cc3)C3CCCC3)-c3ncccc3)CCC2)cc1,training
2.775343001,s1cc(nc1-c1ccc(NC(=O)C(NC(=O)c2cc3n(C)c(c(c3cc2)C2CCCCC2)-c2ncccc2)(C)C)cc1)C(=O)N,training
2.212621688,OC(=O)CC1(C2CC3CC1CC(C2)C3)Cc1ccccc1,training
1.076315071,s1cccc1C1=NN(CCC(C)(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cc(N(S(=O)(=O)C)C)cc2,training
0.001539356,Brc1cc(F)c(NC2=C(F)C(=O)N(C=C2C(=O)NOCC)C)cc1,training
0.677383089,Clc1cc(Nc2nc(N[C@@H]3COC[C@H]3O)c(cn2)C(=O)NC2CCN(CC2)C)cc(Cl)c1,training
0.681881433,Fc1ccc(cc1)-c1n(nc(C(=O)Nc2nccc(c2)C)c1C)C,training
0.007392068,O1CCC(NC(=O)C2CCN(CC2)C(=O)NCc2ccccc2)CC1,training
0.608252289,S(C(C(O)=O)(C)C)c1cc2CC(N(CCCCC)C(=O)Nc3ccc(SC(F)(F)F)cc3)Cc2cc1,training
-0.039601335,Clc1cc(ccc1O)[C@@H]1NC(=O)NC(CC)=C1c1scc(n1)C1CCCCC1,training
0.596559217,FC(F)CN1C(=O)CN(Cc2ccc(cc2)-c2nc(ccc2)CN2CCCCC2)C1=O,training
1.630358664,Clc1cc(Nc2ncnc3nc(sc23)Nc2ccc(cc2)CN2CCOCC2)ccc1F,training
2.154481011,Brc1cc(ccc1)COc1ccc(cc1)CCC(O)=O,training
3.174467922,CCCCOC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1,training
2.412207152,CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O,training
1.439293933,O1CCN(CC1)c1nc(nc2n(nnc12)CC)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCCN(C)C)cc1,training
1.452866443,Brc1c(N2CCC(CC2)C(=O)Nc2cc3NC(=O)COc3cc2)cccc1F,training
0.499158779,Clc1ccc(cc1)C(=O)c1n(C)c(cc1C)CC(O)=O,training
1.407143313,CN(C)C1=CC=C(C)C=C1,training
2.494106393,O=C(N[C@@H](Cc1c2c(n(c1)C)cccc2)C(=O)Nc1ccncc1)C1CCCCC1,training
1.28687438,O=C(N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N)c1ccncc1,training
1.441589363,S1c2c(nc(S[C@@H](C)c3cc(ccc3)C#N)nc2N[C@H](CCC)CO)NC1=O,training
-0.063674529,O1C[C@@H](n2c3c4cc[nH]c4ncc3nc2[C@H](O)C)CCC1,training
0.570149099,NCC1(CCCCC1)c1ccc(cc1)-c1ccccc1,training
0.798286989,COC(=O)C1=C(C=C(I)C=C1)S(=O)(=O)NC(=O)NC1=NC(OC)=NC(C)=N1,training
1.330671091,Fc1cc(F)ccc1CCNC1=NC=C(N(CC(=O)NCCONC(N)=N)C1=O)C,training
1.053222783,Brc1cc(F)c(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2C(O)=O)cc1,training
0.496922141,O1C=2NC(=O)NC(=O)C=2C(=CC1=O)CCCC1(CC1)C,training
0.934897208,Fc1ccc(-n2c(C)c(nc2C)C(=O)Nc2nc(ccc2)C)cc1,training
0.908214121,O=C(N1CCN(C[C@H]1C)c1cc2n(nc(c2cc1)C)C)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N,training
1.339629933,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)(C)C)C1=O)N1CCCC1)C,training
1.835864977,O=C(N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1cc2c(cc1)cccc2,training
1.300468227,O1CCN(CC1)C(=O)c1ccc(NC=2N=Cc3n(N=2)c(cc3)-c2ccccc2OC)cc1,training
2.985833232,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,training
1.160847523,s1nccc1C(=O)N[C@@H](C1CCCCC1)c1nnn(c1)C1(CC1)C#N,training
1.533511635,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)C)C1=O)CC=1CCCC=1)C,training
-0.122749592,S(=O)(=O)(Nc1ccccc1)c1cc(ccc1)\C=C\C(=O)NO,training
0.488212938,s1cc(nc1C#Cc1cccnc1)C,training
1.543570403,S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1cc(-n2ncnc2)ccc1,training
0.88523184,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2C=CC=C1,training
2.208680375,CC1=CC2=CC=CN=C2C=C1,training
1.097642564,S(=O)(=O)(NC1CCC(CC1)C(=O)Nc1ncc(cc1)C(F)(F)F)C(C)(C)C,training
0.71629464,Ic1cc(F)c(Nc2n(c3c(CCC3=O)c2C(=O)NOC[C@@H](O)CO)C)cc1,training
2.42322046,S(=O)(=O)(C)c1cc(Oc2cc(ccc2)-c2n3c(nc2C)C(=CC=C3)C(F)(F)F)ccc1,training
1.443789775,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C1=C(O)C(=NN(CCC(C)(C)C)C1=O)C1CC1)C,training
1.483212301,S(=O)(=O)(N1CCN(C[C@H]1C)c1ccc(F)cc1C(F)(F)F)c1cc(N2CC(O)CC2)ccc1,training
0.20749766,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,training
1.22280828,Fc1cc(ccc1F)C1(CCCCC1)CN(C)C,training
1.095737536,CCN(CC)C1=CC=CC=C1,training
0.609377362,O1c2c(cccc2)C(O)=C([C@H](CC(=O)C)c2ccccc2)C1=O,training
0.377275037,FC(F)(F)c1cnc(nc1NC)Nc1cn(nc1C)C1(CC1)C#N,training
1.127319462,Clc1nc2N(c3ncc(cc3C(=O)N(c2cc1)C)CCOc1ccc(cc1C)C(O)=O)CC,training
1.405624718,s1cccc1C1=NN(CCC(C)C)C(=O)C(=C1O)C=1Nc2c(S(=O)(=O)N=1)cccc2,training
2.527086206,O(CCN1CCN(CC1)C)c1cc(ccc1)C(=O)N1CC(c2c([nH]c3c2cccc3)C(=C1)C(OC(C)C)=O)(C)C,training
2.097725128,OCC1(N2CCC(n3c4c(nc3N3CCN(CC3)C)cccc4)CC2)CCCCCCC1,training
1.403085081,O1CCOC12C[C@H](N(C2)C(=O)[C@@H](NC(OC)=O)C(C)C)c1[nH]c(cn1)-c1ccc(cc1)-c1ccc(cc1)-c1[nH]c(nc1)[C@H]1N(CCC1)C(=O)[C@@H](NC(OC)=O)C(C)C,training
0.539334668,[nH]1c2ncc3nc(n(c3c2cc1)C1CCNCC1)C,training
1.42667178,O=C(N(C)[C@@H]1CCN(C1)C(C)C)c1ccc(-n2c3c(nc2C)cccc3)cc1,training
0.58719073,Clc1c2N=C(N(Cc3ccccc3C#N)C(=O)c2ccc1)N1CC(N)CCC1,training
2.105968959,O1OC2(OOC1(C)C)CC[C@]1([C@@H](C2)C[C@@H](OC(=O)C)[C@H]2[C@@H]3CC[C@H]([C@@H](CCC(=O)Nc4ccccc4)C)[C@@]3(C)[C@@H](OC(=O)C)C[C@H]12)C,training
0.606276536,O=C(N1CCC(n2c3c4cc[nH]c4ncc3nc2)CC1)CN(C)C,training
-0.771369707,O(C)c1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)C(=O)NC,training
1.896422538,Fc1cc2c([nH]cc2CCCCCN)cc1,training
1.212215848,Brc1ccc(cc1)C(O)C(=O)N1CCN(CC1)c1cc2c([nH]nc2)cc1,training
1.858432579,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,training
2.131986238,FC(F)(F)C(=O)N(\N=C\c1cc(OC)ccc1)c1ccc(cc1C)C,training
0.042487749,Clc1cc(ccc1S(=O)(=O)C)[C@@H](C[C@@H]1CC(=O)CC1)C(=O)Nc1nccnc1,training
2.068118005,CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C,training
1.274902637,Clc1cc(ccc1)C(=O)C(NC(C)(C)C)C,training
-0.105253132,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,training
2.624061991,S(=O)(=O)(NCC(CCN1C[C@H]2[C@H](CN(C2)C(=O)c2c(cc(OS(=O)(=O)c3ccccc3)cc2C)C)C1)c1ccccc1)c1ccccc1,training
0.378771139,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,training
1.698672067,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C,training
1.747882466,Ic1cc(F)c(Nc2n(C)c(C(=O)C)c(Cl)c2C(=O)NOCCO)cc1,training
1.875688057,Clc1ccccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
1.825212751,CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,training
1.553288024,S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3N(C[C@H](Oc4cc(OC)nc5c4ccc(OC)c5C)C3)C(=O)[C@@H](NC(OC(C)(C)C)=O)CCCCC\C=C/[C@@H]1C2)C1CC1,training
1.296564398,OC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C2=C(C=C1)C=C(C=C2)S(O)(=O)=O,training
2.698016489,Fc1cc(ccc1-c1nc(C)c([C@H](OC(C)(C)C)C(O)=O)c(-c2cc3CCCOc3cc2)c1C)-c1c(noc1C)C,training
2.181058353,CC1=C2C(=O)C3=C(C(O)=C(O)C(C4OC(CO)C(O)C(O)C4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O,training
1.914986504,Fc1cc(N2[C@H]3C[C@H](N(C3)C(C)C)C2)cc(F)c1C=1n2nc(c(c2N=CC=1)-c1c2c([nH]nc2)ccc1)-c1ccncc1,training
2.976125322,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CCCOCCOC)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
2.245330992,Clc1cc(C(NC(=O)CC)c2sccc2)c(O)c2ncccc12,training
1.979726822,S(=O)(=O)(N1CCC(CC1)C(=O)Nc1ccc(cc1)C(C)C)c1ccc(cc1C)C,training
0.571123374,S(Cc1ccccc1)c1[nH]c2c(n1)cc(OC)cc2,training
0.602790296,Fc1cc(CNC(=O)[C@H]2NCCC2)c(OC)cc1OC1CCC(CC1)(C)C,training
2.048406908,O(CC(=O)N(CC)CC)C[C@H](C)[C@@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C,training
1.387689844,Fc1ccc(nc1CN1CCCCC1)-c1ccc(cc1)CN1CC(=O)N(CC2CC2)C1=O,training
1.141019318,OC(=O)Cn1c2c(cc(cc2)C)c(-c2c3c(ncc2)cccc3)c1C,training
1.564440094,Clc1cc(ccc1)[C@H](OCCNC(OC)=O)[C@@H]1CCCN(C1)C(=O)N[C@@H](CC1CCCCC1)CNC,training
0.77743818,OC1=CC=CC=C1,training
0.683159022,BrC=1C(=O)N(c2cc(ccc2C)C(=O)NC)C(=CC=1OCc1ccc(F)cc1F)C,training
1.533472465,CCCCC1=CC=C(N)C=C1,training
1.976474491,S(=O)(=O)(N1CCN(CC1)c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)c1ccccc1,training
1.571953922,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)[C@@](c2c(cccc2)C=1[O-])(CCC(C)(C)C)C)C.[Na+],training
0.620252254,N(C(C)C1(CCCCC1)c1cc2c(cc1)cccc2)C,training
1.686911178,CCCSC(=O)N(CCC)CCC,training
1.876020208,Fc1c2c(ccc1C(=O)N[C@@H](Cc1c3c([nH]c1)cccc3)C(=O)Nc1ccncc1)cccc2,training
0.476982764,O1CC(Cc2cc(ccc12)C(=O)NC1CC1)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
1.855403222,FC(F)(F)c1cc(Nc2nc(cc(n2)C)C)ccc1,training
0.964429324,s1c2cc(ccc2nc1C1Cc2cc(ccc2OC1)C(=O)NCCCN(C)C)-c1cn[nH]c1,training
0.619835984,CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,training
0.416128265,O(C)c1ccc(N2CCN(CC2)CCC(OC(=O)N)c2ccccc2)cc1,training
2.119351413,CC1=CC=C(C)C(O)=C1C,training
0.44479563,S(=O)(=O)(N(CC(O)(C(=O)NO)C)c1ccc(Oc2ccc(cc2)C)cc1)C,training
0.655424786,N(CC1(CCCCC1)c1ccc(cc1)-c1ccccc1)C,training
0.850438011,S(=O)(=O)(Nc1cc2S(=O)(=O)N=C(Nc2cc1)C=1C(=O)N(C[C@](CC#C)(C)C=1O)C1CCCC1)C,training
1.66206147,Ic1cc(F)c(Nc2c(cn(C(=O)C)c2C)C(=O)NOCCO)cc1,training
1.27575955,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(CC3=O)C)CCC2=C1)C,training
0.820363855,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,training
1.342465563,O=C1N(CCC1)c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,training
0.788685869,Clc1cc2nccc(NCCNCc3ccccc3)c2cc1,training
2.369674488,Fc1cc(Nc2oc(nn2)C(=O)Nc2ccc(Oc3cc(ccc3)C(O)=O)cc2)ccc1F,training
1.539403607,Clc1cc(Cl)ccc1CNC(=O)N1CCC(Oc2ccc(OC(F)(F)F)cc2)CC1,training
2.501277321,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,training
1.833263077,Clc1ccc(cc1)CCN(C(=O)c1c2c(sc1)cccc2)C1CCN(CC1)C(=O)Nc1ccc(F)cc1F,training
1.533934771,O(C)c1cc(ccc1)CNC(=O)c1c2c(n(c1)C)cc(cc2)-c1cn[nH]c1,training
1.098551535,Clc1c2n(nc1C(=O)N1C[C@H](O)[C@@]3(OC(=O)N(C3)C)CC1)C(=CC(=C2)C1CC1)C(F)(F)F,training
0.546169142,O1c2c(cccc2)C(O)=C([C@@H](CC(=O)C)c2ccccc2)C1=O,training
1.042806253,Clc1cc(ccc1Cl)[C@]12[C@H](CCC1)CN(C2)C,training
0.688004398,Clc1ccncc1C(=O)Nc1cc(ccc1C)-c1sc2c(n1)cccc2,training
0.72668463,Fc1nc2N(c3ncc(cc3C(=O)N(c2cc1)C)CCOc1ccc(cc1C)C(O)=O)CC,training
0.863426157,CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,training
1.227589806,S(=O)(=O)(NN1C[C@@H](N(CCc2ccc(OC)cc2)C1=O)c1ccc(OC)cc1)CC#N,training
0.731213043,O1c2c(CCC1C=1NC(=O)c3cc(ccc3N=1)-c1cn[nH]c1)cccc2,training
0.980837026,O1OC2(OOC13CCC(CC3)CNCc1ccccc1)CCCCC2,training
1.804494567,Clc1cc(C)c(Oc2nc(cc(NC(CC)CC)c2C)C)c(c1)C,training
0.115686886,Clc1cc(S(=O)(=O)C)c(cc1)CNC(=O)c1ccc(OCCC(F)(F)F)nc1,training
0.565193315,O1CC(Cc2cc(ccc12)C(=O)NCCc1ncccc1)C=1NC(=O)c2cc(ccc2N=1)-c1cn[nH]c1,training
-0.127581439,COC1=C(OC)C(OC)=C2C(CCC(NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1,training
1.400110721,N(NC1=CC=CC=C1)C1=CC=CC=C1,training
1.339310515,P(Oc1ccccc1)(=O)(N[C@H](C(OC1CCC1)=O)C)CO[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)C(F)=C1,training
0.526871201,CCC1=NC(N)=NC(N)=C1C1=CC=C(Cl)C=C1,training
2.172982882,Fc1cc(N2[C@H]3C[C@H](N(C3)C3CCC3)C2)cc(F)c1C=1n2nc(c(c2N=CC=1)-c1c2c([nH]nc2)ccc1)-c1ccncc1,training
1.691816866,S(=O)(=O)(Nc1cc(ccc1)CO)c1ccc(cc1)-c1ccccc1F,training
0.667300869,O1CCN(CC1)c1nc(c2CCN(c2n1)c1cccnc1)-c1cnc(nc1)N,training
0.590982042,CNC(=O)CSP(=S)(OC)OC,training
1.218869695,O(C)c1ncc(cc1)-c1n(c2c(ccc(c2)C(=O)NC2(CCC2)C(=O)Nc2ccc(cc2)\C=C\C(O)=O)c1C1CCCC1)C,training
2.869485042,Fc1c2c(nc(cc2)C(F)(F)F)c(N2CCC(N3CCN(CC3)c3cc(OC)cc4c3nccc4)CC2)cc1,training
0.637723915,S(=O)(=O)(C)c1ccc(S(=O)(=O)\N=C(/NCC)\N2N=CC(C2)CC)cc1,training
0.197852118,Clc1cc(ccc1)C1(CCCCC1)CNC,training
0.965727216,Clc1cc(ccc1Cl)C1(CCCCC1)CN(CC)CC,training
0.814250122,O=C(Nc1nc(ccc1)C)c1nn(C)c(-c2ccccc2)c1C,training
3.534282892,Fc1cc(-c2cc3c(NC(C=C3C(OCC=C)C)(C)C)cc2)c(OC)cc1,training
0.554622901,S(=O)(=O)(NC(C)(C)C)c1cc(cnc1)C=1C=Cc2nc(nn2C=1)NC(=O)NCC(=O)N1CCOCC1,training
2.156388373,Clc1cnc(N2CCN(CC2)Cc2cn(nc2)CC(=O)NC)cc1C(=O)Nc1cc-2c(CCc3c-2n(nc3C(=O)N)-c2ccc(F)cc2)cc1,training
1.568689565,O=C1CC(Cc2n-3c(CCCN4[C@H](CN(CC4)C(=O)C)CNc4cc-3ccc4C(=O)N)c(c12)C)(C)C,training
1.00088831,COC1=CC=C(O)C(=C1)C(C)(C)C,training
0.904789074,CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C,training
-1.434635386,s1c2c(S(=O)(=O)N(C)C(C(=O)Nc3ncccc3)=C2O)cc1,training
1.020371809,Fc1cc(ccc1F)-c1n(nc(C(=O)Nc2nc(ccc2)C)c1C)C,training
0.459680079,Ic1cc(F)c(NC2=C(F)C(=O)N3C(CCCC3)=C2C(=O)NOCCO)cc1,training
1.265557938,Clc1cc(ccc1Cl)C1(CCCC1)CN(C)C,training
0.449193126,Clc1ccc(nc1)-c1n(c2c(ccc(c2)C(=O)NC(C(=O)Nc2ccc(cc2)\C=C\C(O)=O)(C)C)c1C1CCCC1)C,training
0.537350743,Fc1ccccc1C(N1CCNCC1)Cc1ccccc1OC(F)F,training
1.604433644,COC=C(C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1,training
0.77690498,O=C1N(CCc2ccccc2)C(=O)N(CCc2ccccc2)C(=O)C1,training
1.147273224,O=C(N(N(C)C)C)[C@]1(CCCN(C1)C(=O)[C@H](NC(=O)C(N)(C)C)Cc1c2c([nH]c1)cccc2)Cc1ccccc1,training
0.497920961,Clc1cc(S(=O)(=O)\N=C(/NCC)\N2N=CC3(CCNCC3)C2)ccc1,training
0.965073771,CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1,training
0.514759155,s1c2c(nc1N1CCN(CC1)C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(CC1)C#N)cncc2,training
0.605951615,FC(F)(F)c1cnc(nc1NC)Nc1c2n(nc1)C[C@@H](OC2C)C,training
2.119613352,OC1(CC1)CCn1c2c(nc1CN1c3c(N(C4CC4)C1=O)ccnc3)cccc2,training
1.473982823,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,training
2.794265863,S(CCCn1c2CCC(F)(F)Cc2c2cc(ccc12)-c1onc(n1)C)c1cc(F)cc(F)c1,training
0.526540499,S(C(C(O)=O)(C)C)c1cc2CC(N(CC)C(=O)Nc3ccc(OC(F)(F)F)cc3)Cc2cc1,training
2.363189848,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,training
1.735505427,Clc1ccc(cc1)-c1sc2c(N=CN(C2=O)c2cc(OC)c(OC[C@H](O)C3CC3)cc2)c1,training
1.727589675,Fc1cc2c3N(C=C(C(O)=O)C2=O)[C@H](COc3c1N1CCN(CC1)C)C,training
2.570785834,Clc1ccc(O[C@H]2CCN(C2)C(CCC(C(=O)N)(c2ccccc2)c2ccccc2)(C)C)cc1O,training
1.044047394,O(C)c1cc(ccc1)CN(CCCN1CCCC1)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,training
1.300738005,s1c2N(CC(C)C)C(=O)N(C)C(=O)c2c(C(=O)N2C[C@H](O)CC2)c1Cc1ccccc1C(F)(F)F,training
0.304512842,O(Cc1ccccc1)C1=CC(=O)N(C=C1)c1cc2c(n(nc2)CCN2C[C@@H](O)CC2)cc1,training
2.212943172,Clc1c2c(NC(C)(C)[C@H](O)[C@H]2C)c(cc1-c1c2[nH]ccc2ccc1)C,training
1.257510509,S(=O)(=O)(NC1CCC(N2CCC(CC2)c2ccccc2OCC(F)F)CC1)c1cc(OC)c(OC)cc1,training
2.103824135,Fc1c2c([nH]cc2C(=O)C(=O)N2CCN(CC2)C(=O)c2ccccc2)c(cc1)-c1ocnc1,training
1.491274526,Fc1ccccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,training
0.705256087,Clc1cc(N)c2[nH]c(cc2c1)C(=O)N1CCN(CC1)C,training
-0.272264653,CC(N)CC1=CC=CC=C1,training
0.546549601,OC1CCC(n2c3c4cc[nH]c4ncc3nc2C)CC1,training
1.848739055,Fc1cc(ccc1O)-c1nn(c2ncnc(N)c12)CC1=Nc2c(c(ccc2)C)C(=O)N1c1ccccc1C,training
1.118282842,O(c1cc(OC)ccc1)c1cc2CC(N)C=3N(c2cc1)C(=O)NN=3,training
1.410304993,S1(=O)(=O)N=C(Nc2c1cccc2)C=1C(=O)N(n2c(ccc2)C=1O)CCC(C)C,training
0.729361111,Fc1ccc(nc1CN1CCCCC1)-c1ccc(cc1)CN1CC(=O)N(CC(F)F)C1=O,training
0.321060508,Oc1c(cc(cc1C(C)(C)C)C(=O)Cn1c2cc(C)c(cc2nc1N1CCN(CC1)CCO)C)C(C)(C)C,training
2.013241035,S1(=O)(=O)N(Cc2n(cnc2)C1CC(C)C)Cc1ccccc1,training
2.156159828,FC1(F)CCN(CC1)CCCOc1cc2ncnc(N3CCN(CC3)C(=O)Nc3ccc(OC(C)C)cc3)c2cc1OC,training
0.829661891,Clc1ccc([N+](=O)[O-])cc1C(=O)Nc1cc(ccc1OC)-c1sc2c(n1)cccc2,training
2.74998231,FC(F)(F)c1nc2c(cc1)cccc2N1CCC(N2CCN(CC2)c2cc(OC)cc3c2nccc3)CC1,training
1.817501687,[H]C12CC3=C4C(OC5C(=O)CCC1(O)C45CCN2CC=C)=C(O)C=C3,training
2.070886188,O=C(Nc1ccccc1[N+](=O)[O-])CCc1nnnn1-c1c2c(ccc1)cccc2,training
0.885349483,O1CC\C=C\CNCc2cc(Nc3nc(-c4cc1ccc4)ccn3)ccc2,training
1.127541219,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,training
2.040114525,ClC=1C=Cn2c(nc(CC)c2C(=O)NCc2ccc(N3CC4C(CCCC4)C3)cc2)C=1,training
0.55645251,O(c1n(CC)c(nc1CC)C)c1cc(cc(c1)C#N)C#N,training
